flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,session_id,Label,Label_Name
15.094479,26.23475775480558,0.3974963296182664,0.3974963296182664,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0188958,8.022674,0.0,2.836600043448523,15.094479,8.022674,0.0,3.0188958,2.836600043448523,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
3.15803,284.9877930228655,3.483184136946134,1.8999186201524367,1.583265516793697,6,5,416,484,122,54,69.33333333333333,24.15689457599125,244,60,96.8,73.6,244,54,81.81818181818181,54.475712990149326,2967.603305785124,120,100,1,0.3158029999999999,2.508562,0.0,0.7419615711477247,3.15803,2.509312,0.0,0.6316059999999999,0.9499625671877814,2.831746,2.508562,0.000992,0.7079365,1.0477661891475358,1,1,2,3,0,2,9,0.8333333333333334,81.81818181818181,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,96.8,6,5,416,484,Bittorent_5G_Nightime1,0,Bittorent
10.693964,59.47280166643539,0.935106944440808,0.5610641666644848,0.3740427777763231,6,4,396,240,66,66,66.0,0.0,60,60,60.0,0.0,66,60,63.6,2.9393876913398134,8.639999999999999,120,80,0,1.1882182222222222,2.294235,0.0,0.8387271488519278,8.430631,2.813954,0.0,1.6861262,1.077114625303064,8.3977,2.828045,2.779246,2.799233333333333,0.0208764180250241,0,0,0,6,4,0,4,0.6666666666666666,63.6,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,4,396,240,Bittorent_5G_Nightime1,0,Bittorent
11.737695,49.07266716335703,0.7667604244274536,0.511173616284969,0.2555868081424845,6,3,396,180,66,66,66.0,0.0,60,60,60.0,0.0,66,60,64.0,2.8284271247461903,8.0,120,60,0,1.4672118749999998,3.722042,0.0,1.3617117172071918,8.217883,4.222269,0.0,1.6435766,1.4387137470113502,8.253727999999999,4.233689,4.020039,4.126863999999999,0.1068250000000001,0,0,0,6,3,0,3,0.5,64.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,3,396,180,Bittorent_5G_Nightime1,0,Bittorent
10.581597,60.1043490883276,0.9450369353510628,0.5670221612106376,0.3780147741404251,6,4,396,240,66,66,66.0,0.0,60,60,60.0,0.0,66,60,63.6,2.9393876913398134,8.639999999999999,120,80,0,1.175733,2.285321,0.0,0.8317267559979593,8.329357,2.791875,0.0,1.6658714000000003,1.0625856658876216,8.32147,2.794694,2.758794,2.773823333333333,0.0152270238136748,0,0,0,6,4,0,4,0.6666666666666666,63.6,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,4,396,240,Bittorent_5G_Nightime1,0,Bittorent
15.092274,26.23859068553884,0.397554404326346,0.397554404326346,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0184548,8.021958,0.0,2.8366773603913007,15.092274,8.021958,0.0,3.0184548,2.8366773603913007,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
1.20191,1040.843324375369,12.480135783877328,6.656072418067908,5.82406336580942,8,7,769,482,294,54,96.125,77.73422267573015,122,60,68.85714285714286,21.69548057893672,294,54,83.4,60.22823258240275,3627.44,160,140,3,0.0858507142857143,0.685598,0.0,0.1823826917040213,1.201619,0.686638,0.0,0.1716598571428571,0.2289367849631537,0.943016,0.685598,0.000529,0.1571693333333333,0.2428200578224313,3,1,2,3,0,4,13,0.875,83.4,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,96.125,68.85714285714286,8,7,769,482,Bittorent_5G_Nightime1,0,Bittorent
15.09125,26.24037107595461,0.3975813799387062,0.3975813799387062,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.01825,8.021761,0.0,2.836806278334352,15.09125,8.021761,0.0,3.01825,2.836806278334352,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.091602,26.2397590394976,0.3975721066590545,0.3975721066590545,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0183204,8.022387,0.0,2.836919627899923,15.091602,8.022387,0.0,3.0183204,2.836919627899923,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.090692,26.241341351344257,0.3975960810809736,0.3975960810809736,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0181384,8.021564,0.0,2.836819005893368,15.090692,8.021564,0.0,3.0181384,2.836819005893368,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.090537,26.2416108850202,0.3976001649245484,0.3976001649245484,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0181074000000003,8.021526,0.0,2.8368296781337152,15.090537,8.021526,0.0,3.0181074000000003,2.8368296781337152,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.090655,26.24140569113799,0.3975970559263332,0.3975970559263332,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.018131,8.022185,0.0,2.836997658493006,15.090655,8.022185,0.0,3.018131,2.836997658493006,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.090086,26.24239517256562,0.397612048069176,0.397612048069176,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0180172,8.022145,0.0,2.837062596597713,15.090086,8.022145,0.0,3.0180172,2.837062596597713,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
17.26306,33.36604286841383,0.5213444198189661,0.3475629465459773,0.1737814732729886,6,3,396,180,66,66,66.0,0.0,60,60,60.0,0.0,66,60,64.0,2.8284271247461903,8.0,120,60,0,2.1578825,5.165809,0.0,1.8567423316467475,13.233342,5.668721,0.0,2.6466684000000003,2.136013707339408,10.199493,5.666863,4.53263,5.0997465,0.5671165,0,0,0,6,3,0,3,0.5,64.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,3,396,180,Bittorent_5G_Nightime1,0,Bittorent
15.08859,26.24499704743783,0.3976514704157247,0.3976514704157247,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.017718,8.021488,0.0,2.83703914649756,15.08859,8.021488,0.0,3.017718,2.83703914649756,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.088464,26.24521621286302,0.3976547911039851,0.3976547911039851,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0176928000000003,8.021318,0.0,2.836980360245408,15.088464000000002,8.021318,0.0,3.0176928000000003,2.836980360245408,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.088519,26.24512054496535,0.397653341590384,0.397653341590384,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0177038,8.021476,0.0,2.8370524886061874,15.088519,8.021476,0.0,3.0177038,2.8370524886061874,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.088397,26.245332754698858,0.3976565568893766,0.3976565568893766,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0176794,8.021442,0.0,2.8370205697266,15.088397,8.021442,0.0,3.0176794,2.8370205697266,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.088249,26.24559019406427,0.3976604574858222,0.3976604574858222,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0176498,8.022107,0.0,2.837302307933041,15.088249,8.022107,0.0,3.0176498,2.837302307933041,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.087476,26.24693487499168,0.3976808314392679,0.3976808314392679,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0174952,8.021964,0.0,2.837375794998639,15.087476,8.021964,0.0,3.0174952,2.837375794998639,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.087084,26.247616835698665,0.3976911641772525,0.3976911641772525,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0174168,8.021975,0.0,2.837442430121633,15.087084,8.021975,0.0,3.0174168,2.837442430121633,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.08673,26.248232718422084,0.3977004957336679,0.3977004957336679,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.017346,8.021939,0.0,2.8374829317946566,15.08673,8.021939,0.0,3.017346,2.8374829317946566,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.085045,26.251164646840632,0.3977449188915247,0.3977449188915247,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.017009,8.021272,0.0,2.8374400746011883,15.085045,8.021272,0.0,3.017009,2.8374400746011883,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.084416,26.25225928534456,0.3977615043234024,0.3977615043234024,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0168832,8.021768,0.0,2.837758692241636,15.084416,8.021768,0.0,3.0168832,2.837758692241636,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
11.765427,48.95699918073522,0.7649531121989878,0.5099687414659918,0.2549843707329959,6,3,396,180,66,66,66.0,0.0,60,60,60.0,0.0,66,60,64.0,2.8284271247461903,8.0,120,60,0,1.470678375,3.611604,0.0,1.3182865254871508,8.153823,3.999736,0.0,1.6307646000000002,1.34487738461372,8.127906,4.121028,4.006878,4.063953,0.0570749999999997,0,0,0,6,3,0,3,0.5,64.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,3,396,180,Bittorent_5G_Nightime1,0,Bittorent
15.082642,26.25534704065773,0.3978082884948141,0.3978082884948141,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0165284,8.021421,0.0,2.833519560819413,15.082642,8.021421,0.0,3.0165284,2.833519560819413,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.05118,26.310229496956385,0.3986398408629755,0.3986398408629755,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.010236,8.000046,0.0,2.82627511702672,15.05118,8.000046,0.0,3.010236,2.82627511702672,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.074044,26.27032268182314,0.3980351921488354,0.3980351921488354,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0148088,8.02395,0.0,2.834962141551058,15.074044,8.02395,0.0,3.0148088,2.834962141551058,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.074037,26.27033488109389,0.3980353769862711,0.3980353769862711,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0148074,8.023952,0.0,2.834979029904849,15.074037,8.023952,0.0,3.0148074,2.834979029904849,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.050365,26.31165423562817,0.3986614278125481,0.3986614278125481,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.010073,8.00023,0.0,2.826487392159109,15.050365,8.00023,0.0,3.010073,2.826487392159109,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.073713,26.27089954545373,0.3980439325068747,0.3980439325068747,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0147425999999995,8.023767,0.0,2.834975108848513,15.073713,8.023767,0.0,3.0147425999999995,2.834975108848513,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.073587,26.27111914370481,0.3980472597531032,0.3980472597531032,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0147174,8.023742,0.0,2.834973833602392,15.073587,8.023742,0.0,3.0147174,2.834973833602392,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.073392,26.271459005378485,0.3980524091724012,0.3980524091724012,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0146784,8.023714,0.0,2.834993819638949,15.073392,8.023714,0.0,3.0146784,2.834993819638949,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.049781,26.312675247566727,0.3986768976904049,0.3986768976904049,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0099562,8.000353,0.0,2.8266356363978296,15.049781,8.000353,0.0,3.0099562,2.8266356363978296,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.704147,32.8575630373302,0.5094195819741116,0.3820646864805837,0.1273548954935279,6,2,396,120,66,66,66.0,0.0,60,60,60.0,0.0,66,60,64.5,2.598076211353316,6.75,120,40,0,2.243449571428571,4.178157,0.0,1.6676496863244268,11.737569,4.688027,0.0,2.3475138,1.7704032181416074,0.0,0.0,0.0,0.0,0.0,0,0,0,6,2,0,2,0.3333333333333333,64.5,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,2,396,120,Bittorent_5G_Nightime1,0,Bittorent
15.049509,26.31315081442192,0.3986841032488169,0.3986841032488169,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0099018,8.000348,0.0,2.826678072336106,15.049509,8.000348,0.0,3.0099018,2.826678072336106,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
13.507959,42.6415271174572,0.6662738612102688,0.4441825741401791,0.2220912870700895,6,3,396,180,66,66,66.0,0.0,60,60,60.0,0.0,66,60,64.0,2.8284271247461903,8.0,120,60,0,1.688494875,4.168619,0.0,1.505270831039006,9.452701,4.689963,0.0,1.8905402,1.5610066734599697,9.252115,4.675513,4.576602,4.6260575,0.0494554999999996,0,0,0,6,3,0,3,0.5,64.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,3,396,180,Bittorent_5G_Nightime1,0,Bittorent
15.093651,26.23619692809911,0.3975181352742289,0.3975181352742289,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0187302000000003,8.009449,0.0,2.8273381540627502,15.093651,8.009449,0.0,3.0187302000000003,2.8273381540627502,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
10.912673,58.280862992962405,0.9163657703295977,0.5498194621977586,0.366546308131839,6,4,396,240,66,66,66.0,0.0,60,60,60.0,0.0,66,60,63.6,2.9393876913398134,8.639999999999999,120,80,0,1.2125192222222223,2.330178,0.0,0.8496095013102298,8.595139,2.83853,0.0,1.7190278,1.086263415550464,8.610039,2.95075,2.825886,2.870013,0.0571721009992345,0,0,0,6,4,0,4,0.6666666666666666,63.6,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,4,396,240,Bittorent_5G_Nightime1,0,Bittorent
15.099021,26.22686596700541,0.3973767570758395,0.3973767570758395,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0198042000000003,8.013208,0.0,2.83208732201819,15.099021,8.013208,0.0,3.0198042000000003,2.83208732201819,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
9.886399,64.33080437073194,1.0114906347599362,0.6068943808559618,0.4045962539039745,6,4,396,240,66,66,66.0,0.0,60,60,60.0,0.0,66,60,63.6,2.9393876913398134,8.639999999999999,120,80,0,1.0984887777777776,2.092065,0.0,0.754408407040875,7.815196999999999,2.61883,0.0,1.5630394,0.9929983720146978,7.803516999999999,2.604557,2.597967,2.601172333333333,0.0026933430692891,0,0,0,6,4,0,4,0.6666666666666666,63.6,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,4,396,240,Bittorent_5G_Nightime1,0,Bittorent
15.097842,26.228914039503127,0.3974077884773201,0.3974077884773201,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0195684,8.013207,0.0,2.832259902603474,15.097842,8.013207,0.0,3.0195684,2.832259902603474,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.042647,26.32515407693872,0.3988659708627078,0.3988659708627078,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0085294,8.010496,0.0,2.831901531778364,15.042647,8.010496,0.0,3.0085294,2.831901531778364,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
10.235467,62.13688149255916,0.9769949920213704,0.5861969952128222,0.3907979968085481,6,4,396,240,66,66,66.0,0.0,60,60,60.0,0.0,66,60,63.6,2.9393876913398134,8.639999999999999,120,80,0,1.137274111111111,2.18226,0.0,0.8004357347248704,8.058598,2.686041,0.0,1.6117196,1.0269062775830322,8.055399,2.690231,2.68065,2.685133,0.0039355269871601,0,0,0,6,4,0,4,0.6666666666666666,63.6,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,4,396,240,Bittorent_5G_Nightime1,0,Bittorent
15.041159,26.327758386172235,0.3989054300935187,0.3989054300935187,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0082318,8.009997,0.0,2.8319048821036628,15.041159,8.009997,0.0,3.0082318,2.8319048821036628,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.232683,25.996733471050373,0.3938899010765208,0.3938899010765208,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0465366000000005,8.020314,0.0,2.847315379173133,15.232683000000002,8.020314,0.0,3.0465366000000005,2.847315379173133,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.231398,25.998926690773885,0.3939231316783922,0.3939231316783922,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0462796,8.019559,0.0,2.8472581774945938,15.231398,8.019559,0.0,3.0462796,2.8472581774945938,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.230422,26.0005927609885,0.3939483751664924,0.3939483751664924,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0460844,8.020773,0.0,2.847854392839817,15.230422,8.020773,0.0,3.0460844,2.847854392839817,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
15.229667,26.00188172203634,0.3939679048793384,0.3939679048793384,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.0459334,8.020892,0.0,2.84799587708196,15.229667,8.020892,0.0,3.0459334,2.84799587708196,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
0.142237,4520.624028909496,21.09155845525426,14.061038970169506,7.030519485084753,2,1,292,351,146,146,146.0,0.0,351,351,351.0,0.0,351,146,214.3333333333333,96.6379267621615,9338.888888888889,40,20,2,0.0711185,0.142237,0.0,0.0711185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,214.3333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,351.0,2,1,292,351,Bittorent_5G_Nightime1,0,Bittorent
15.08762,26.2466843677134,0.3976770358744454,0.3976770358744454,0.0,6,0,396,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,0,3.017524,8.020572,0.0,2.832647746375041,15.08762,8.020572,0.0,3.017524,2.832647746375041,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,6,0,396,0,Bittorent_5G_Nightime1,0,Bittorent
