flow_byts_s,flow_duration,flow_iat_max,fwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_max,bwd_pkt_len_min,pkt_len_max,fwd_iat_mean,fwd_iat_max,fwd_pkt_len_min,pkt_len_min,fwd_pkt_len_std,bwd_pkt_len_std,bwd_iat_tot,down_up_ratio,tot_bwd_pkts,tot_fwd_pkts,fwd_act_data_pkts,fwd_psh_flags,fwd_byts_b_avg,bwd_byts_b_avg,init_fwd_win_byts,bwd_psh_flags,fin_flag_cnt,bwd_seg_size_avg,totlen_bwd_pkts,pkt_len_mean,psh_flag_cnt,syn_flag_cnt,Label
1142100.116565456,2.651729,0.079981,616.0,616,232,62,616,0.0005516935081148,0.080372,616,62,0.0,9.890833562549227,2.65026,0.1375471359310468,682,4846,5404,0,5958.233663366336,88.5,0,0,0,66.35955056179775,45393,547.9473505434783,0,0,0
13773.847033932932,2.20258,0.370448,579.44,590,71,65,590,0.0449455102040816,0.37147,62,62,73.92,1.9261360284258224,2.194593,0.4,20,50,50,0,3620.8,0.0,0,0,0,68.3,1366,433.4,0,0,0
150586.5569382711,3.000135,0.187081,1417.7380191693292,1467,113,62,1467,0.0096125512820512,0.187369,62,62,258.119028673766,10.278942876904546,2.998822,0.3833865814696485,120,313,313,0,8907.892857142857,100.0,0,0,0,66.9,8028,1043.3718244803697,0,0,0
1230.5164998263665,1.292953,0.290184,105.125,289,221,62,289,0.1847075714285714,0.291777,62,62,76.6280586665224,56.97224530149639,1.052579,0.875,7,8,8,0,0.0,0.0,0,0,0,107.14285714285714,750,106.06666666666666,0,0,0
26494.288006430324,2.597692,0.450685,1513.888888888889,1514,79,62,1514,0.059021659090909,0.451659,1513,62,0.3142696805273545,4.887156383896587,2.596608,0.2444444444444444,11,45,45,0,11408.0,0.0,0,0,0,63.54545454545455,699,1229.0,0,0,0
11113.175938805796,2.195502,0.771179,1134.857142857143,1514,63,54,1514,0.1097751,0.771179,60,54,476.27585901192913,4.124318125460256,2.158623,0.4761904761904761,10,21,21,11,7144.0,0.0,65535,3,0,56.7,567,787.0645161290323,14,0,0
12133.274456885509,2.651881,1.101136,1264.08,1514,71,54,1514,0.1104950416666666,1.101573,60,54,440.2877168397956,6.8,2.639364,0.4,10,25,25,9,9662.0,0.0,65535,2,0,57.4,574,919.3142857142856,11,0,0
54227.95562446101,2.735471,0.308655,1470.0,1514,113,62,1514,0.0278857857142857,0.308862,62,62,248.90158697766472,10.1517119854647,2.734579,0.4242424242424242,42,99,99,0,7530.222222222223,0.0,0,0,0,66.88095238095238,2809,1052.049645390071,0,0,0
85537.1956178539,2.612875,0.312934,585.3181818181819,590,113,62,590,0.007003836461126,0.313666,62,62,46.49096100875679,9.339992223572777,2.61151,0.1844919786096256,69,374,374,0,4169.840909090909,0.0,0,0,0,66.5072463768116,4589,504.510158013544,0,0,0
6704.015343752098,2.816521,1.035186,60.0,63,1514,60,1514,0.5633041999999999,1.035573,54,54,4.242640687119285,594.2378390636194,2.767737,2.6666666666666665,16,6,4,4,0.0,17646.0,64240,2,0,1157.625,18522,858.2727272727273,6,0,0
11948.425045991748,2.492295,0.491713,1268.1739130434785,1514,71,54,1514,0.1132778636363636,0.532801,60,54,303.90325293678194,4.887156383896587,2.492216,0.4782608695652174,11,23,23,14,13233.0,0.0,65535,1,0,55.54545454545455,611,875.8529411764706,15,0,0
9559.708021546588,2.060837,0.486012,574.7575757575758,627,96,62,627,0.0643555,0.488011,62,62,130.77230508001773,9.420392860857374,2.060393,0.3333333333333333,11,33,33,0,3129.25,0.0,0,0,0,66.72727272727273,734,447.75,0,0,0
1627528.8423130242,2.042832,0.097298,616.0,616,487,62,616,0.0003859729371688,0.098183,616,62,0.0,22.16713128441572,2.042325,0.1080381691735403,561,5340,5921,0,7116.888429752066,107.0,0,0,0,68.60884353741497,38735,563.5194251421352,0,0,0
52889.47179163515,2.010627,0.404108,1429.6849315068494,1514,198,62,1514,0.0279164305555555,0.404356,62,62,331.7588196724765,25.5,2.010317,0.3835616438356164,28,73,73,0,9568.0,0.0,0,0,0,70.5,1974,1052.881188118812,0,0,0
13187.767734215904,2.086024,0.963348,1175.8260869565215,1514,71,54,1514,0.0924491363636363,0.963348,60,54,503.0522189312404,7.361215932167728,2.074199,0.3478260869565217,8,23,23,8,8180.666666666667,0.0,65535,2,0,58.25,466,887.4193548387096,10,0,0
8923.53025147598,1.877396,0.446222,550.1379310344828,590,79,62,590,0.0670203571428571,0.447932,62,62,134.0981946284734,5.692953734417857,1.876168,0.4137931034482758,12,29,29,0,2180.0,0.0,0,0,0,66.58333333333333,799,408.609756097561,0,0,0
11661.851399514288,2.062537,1.091598,1314.3333333333333,1514,71,54,1514,0.121322,1.091764,60,54,357.15807269175485,5.948760803902005,2.062371,0.3888888888888889,7,18,18,7,7142.0,0.0,65535,1,0,56.42857142857143,395,962.12,8,0,0
25254.25947665148,1.863844,0.509406,56.11764705882353,63,1514,60,1514,0.11649025,0.509406,54,54,3.8176425269618712,402.6922472794727,1.861937,2.111111111111111,37,17,5,5,0.0,14706.0,64240,17,0,1246.3783783783783,46116,871.6666666666666,22,0,0
7287.116161030839,2.114005,0.821928,58.5,63,1514,60,1514,0.2347578888888888,0.822317,54,54,4.5,610.5625821049524,2.113616,1.5,15,10,5,5,0.0,6999.0,62980,6,0,988.0,14820,616.2,11,0,0
130762.402556096,2.067215,0.269818,1451.6448087431695,1467,92,62,1467,0.0109835934065934,0.270267,62,62,146.07621920529417,7.00755528252537,2.06678,0.360655737704918,66,183,183,0,10545.0,0.0,0,0,0,70.65151515151516,4663,1085.5983935742972,0,0,0
37169.98701075134,2.044768,1.12044,581.75,590,198,62,590,0.0160922913385826,1.31178,62,62,65.48234494884862,29.8318036319715,2.0426200000000003,0.1640625,21,128,128,0,5483.636363636364,0.0,0,0,0,73.33333333333333,1540,510.0939597315436,0,0,0
28545.004347890168,1.899772,0.447348,1514.0,1514,79,62,1514,0.0558617058823529,0.451332,1514,62,0.0,5.00083095588198,1.898339,0.5428571428571428,19,35,35,0,6624.0,0.0,0,0,0,65.21052631578948,1239,1004.2407407407408,0,0,0
2080309.334606596,1.524692,0.081536,68.37790697674419,453,616,616,616,0.0029080974658869,0.08187,62,62,19.128052177767024,0.0,1.522005,9.60096930533118,5099,514,583,0,80.0,7303.655629139072,0,0,0,616.0,3163160,565.9211570247934,0,0,0
94850.18234982896,1.733207,0.265888,1454.2272727272727,1467,100,78,1467,0.0148006972477064,0.266937,62,62,133.35118768199385,5.277085666927786,1.731298,0.4727272727272727,52,110,110,0,9658.333333333334,0.0,0,0,0,85.1923076923077,4430,1014.783950617284,0,0,0
14211.191599865311,1.701687,0.546981,1188.9,1514,63,54,1514,0.0895624736842105,0.547284,60,54,502.79955250576745,4.453844933748542,1.700554,0.35,7,20,20,8,10713.0,0.0,65535,3,0,57.85714285714285,405,895.6666666666666,11,0,0
18214.420066851944,1.810269,0.379284,580.4,590,79,62,590,0.0335209444444444,0.379589,62,62,70.5453045921555,4.194024767451904,1.809168,0.2909090909090909,16,55,55,0,3604.0,0.0,0,0,0,65.6875,1051,464.4084507042253,0,0,0
43177.334037122295,1.684217,0.225823,1514.0,1514,79,62,1514,0.0366106086956521,0.227801,1514,62,0.0,6.277716322216402,1.683885,0.5106382978723404,24,47,47,0,8537.6,0.0,0,0,0,65.08333333333333,1562,1024.225352112676,0,0,0
54800.35461060129,1.582581,0.333952,1390.5901639344263,1514,96,62,1514,0.0263717833333333,0.334546,62,62,392.3487231519806,8.206896551724139,1.581541,0.4754098360655737,29,61,61,0,7360.0,0.0,0,0,0,65.51724137931035,1900,963.6222222222224,0,0,0
17920.85641567055,1.517394,0.395426,1153.391304347826,1514,71,54,1514,0.0689686818181818,0.440304,60,54,415.2750517669438,4.698551786336817,1.517257,0.5217391304347826,12,23,23,13,11913.0,0.0,65535,1,0,55.41666666666666,665,776.9428571428572,14,0,0
7157.369617739887,1.124156,1.045447,1314.0,1514,54,54,1514,0.2247688,1.090391,1114,54,115.47005383792516,0.0,1.079212,0.5,3,6,6,5,5040.0,0.0,65535,0,0,54.0,162,894.0,5,0,0
15655.18141918932,1.478041,0.370576,1125.9,1514,63,54,1514,0.0777916315789473,0.370576,60,54,452.2121073124868,4.00825594273611,1.47419,0.55,11,20,20,16,5466.0,0.0,65535,3,0,56.45454545454545,621,746.4193548387096,19,0,0
5108771.929824562,0.002565,0.000893,590.0,590,62,62,590,0.0001018571428571,0.000954,590,62,0.0,0.0,0.0,0.0909090909090909,2,22,22,0,5754.0,0.0,0,0,0,62.0,124,546.0,0,0,0
1548121.6398723712,2.113945,0.080271,615.897767115704,616,147,62,616,0.0004072310364794,0.080473,62,62,7.482388294048714,8.569571996477121,2.112665,0.1338851022395326,711,5260,5882,0,5854.598949211909,0.0,0,0,0,66.2059620596206,47368,550.8099121706399,0,0,0
24921.574909045925,2.206883,0.559537,1228.5,1514,63,54,1514,0.0513136511627907,0.560067,60,54,388.35015245148406,3.430980369745338,2.206802,0.3863636363636363,17,44,44,23,12604.5,0.0,65535,3,0,55.588235294117645,945,901.6229508196722,26,0,0
34401.4483758961,1.983463,0.212193,1514.0,1514,70,65,1514,0.0461176744186046,0.21572,1514,65,0.0,1.5789412767913682,1.983229,0.5454545454545454,24,44,44,0,5888.0,0.0,0,0,0,67.41666666666667,1618,1003.4411764705884,0,0,0
13918.906770501264,2.413839,0.511711,1221.111111111111,1514,71,54,1514,0.0928346153846153,0.520065,60,54,412.83996839716576,6.556808334638895,2.405429,0.4074074074074074,11,27,27,15,10084.0,0.0,65535,2,0,57.09090909090909,628,884.1578947368421,17,0,0
51011.07034269338,2.290444,0.365517,1150.0,1514,88,54,1514,0.0233718775510204,0.387076,60,54,433.4403830477332,7.336582568674754,2.29002,0.5252525252525253,52,99,99,80,13245.875,0.0,65535,11,0,57.46153846153846,2988,773.7615894039735,91,0,0
14352.075937002424,1.369767,0.280225,574.5757575757576,590,66,62,590,0.04278615625,0.281133,81,62,87.25269130277641,1.6160353486028345,1.368859,0.3333333333333333,11,33,33,0,3562.0,0.0,0,0,0,63.45454545454545,698,446.79545454545456,0,0,0
49576.23562138787,2.001584,0.381465,1415.0869565217392,1514,79,62,1514,0.0294193382352941,0.386248,62,62,349.31534439510057,7.361215932167728,1.999161,0.3478260869565217,24,69,69,0,8650.5,0.0,0,0,0,66.25,1590,1067.0,0,0,0
8004.494469408034,1.954402,0.327967,860.5294117647059,1467,232,62,1467,0.12201825,0.329528,62,62,657.9217830900265,58.43269774098452,1.685158,0.6470588235294118,11,17,17,0,5700.0,0.0,0,0,0,92.27272727272728,1015,558.7142857142857,0,0,0
4608.083689779212,2.028826,1.310814,590.0,590,84,67,590,0.1448496428571428,1.311942,590,67,0.0,5.283783431116266,2.028581,0.4666666666666667,7,15,15,0,2466.0,0.0,0,0,0,71.28571428571429,499,424.95454545454544,0,0,0
5353448.275862069,0.000232,0.000232,590.0,590,62,62,590,0.0,0.0,590,62,0.0,0.0,0.0,0.5,1,2,2,0,0.0,0.0,0,0,0,62.0,62,414.0,0,0,0
20298.864196263232,1.402443,0.314495,1212.7826086956522,1514,71,54,1514,0.0616508181818181,0.314697,60,54,430.5001092280565,6.8,1.401889,0.4347826086956521,10,23,23,11,8397.333333333334,0.0,65535,2,0,57.4,574,862.6666666666666,13,0,0
570.9760005893945,0.434344,0.432805,62.0,62,62,62,62,0.217172,0.434344,62,62,0.0,0.0,0.0,0.3333333333333333,1,3,3,0,0.0,0.0,0,0,0,62.0,62,62.0,0,0,0
1695309.511457662,1.90833,0.100309,615.8969494047619,616,266,62,616,0.0003701504080839,0.101215,62,62,7.513288939509837,11.113583806533478,1.907046,0.1250818598559266,642,5189,5839,0,5888.003460207612,0.0,0,0,0,67.0,43318,555.3289871203689,0,0,0
40049.214931539325,1.949002,0.298108,1366.642857142857,1467,71,62,1467,0.0353898,0.334049,62,62,361.8428244304932,3.3541019662496847,1.902866,0.4285714285714285,24,56,56,0,8790.833333333334,0.0,0,0,0,63.5,1524,975.7,0,0,0
48325.62565076361,1.716253,0.384024,1357.1333333333334,1514,79,62,1514,0.0290784406779661,0.38436,62,62,436.7854342300754,7.012006985590754,1.612676,0.3833333333333333,23,60,60,0,8344.666666666666,0.0,0,0,0,65.69565217391305,1511,999.265060240964,0,0,0
376.3716475344413,1.695133,0.591781,64.0,68,130,62,130,0.3390266,0.725855,62,62,2.8284271247461903,32.05550741379015,1.098785,0.5,3,6,6,0,0.0,0.0,0,0,0,84.66666666666667,254,70.88888888888889,0,0,0
67170.77899257348,1.553622,0.489241,1239.8433734939758,1514,88,54,1514,0.0189466097560975,0.490557,60,54,477.6262460227917,8.953487061226792,1.552336,0.2891566265060241,24,83,83,26,18417.8,0.0,65535,10,0,60.458333333333336,1451,975.3084112149533,36,0,0
13491.23544858004,1.483704,0.940218,1233.125,1514,71,54,1514,0.0989135999999999,0.997145,60,54,412.8455938665205,6.8,1.43032,0.3125,5,16,16,6,17860.0,0.0,65535,1,0,57.4,287,953.190476190476,7,0,0
5843750.0,0.000224,0.000224,414.0,590,67,67,590,0.0,0.0,62,62,248.90158697766472,0.0,0.0,0.3333333333333333,1,3,3,0,0.0,0.0,0,0,0,67.0,67,327.25,0,0,0
9523.907709437308,1.45497,0.745574,59.625,63,1514,60,1514,0.2077311428571428,0.746936,54,54,4.357106264483344,610.2050508490016,1.454384,1.75,14,8,5,5,0.0,12606.0,64240,5,0,955.7142857142856,13380,629.8636363636364,10,0,0
19323.814551119463,1.55342,0.499428,1217.8333333333333,1514,71,54,1514,0.0656432608695652,0.499554,60,54,391.74180130398247,5.948760803902005,1.553367,0.5833333333333334,14,24,24,13,11973.0,0.0,65535,2,0,56.42857142857143,790,789.9473684210526,15,0,0
115678.28803857342,0.714689,0.4409,584.0719424460432,590,62,62,590,0.0051777608695652,0.441228,120,62,49.55422003790427,0.0,0.713793,0.1726618705035971,24,139,139,0,4323.866666666667,0.0,0,0,0,62.0,1488,507.20245398773005,0,0,0
16947.483422861384,1.188082,0.46008,1408.0,1514,96,62,1514,0.0913343076923076,0.462745,62,62,373.3546762606761,12.983964469041547,1.187741,0.4285714285714285,6,14,14,0,6608.0,0.0,0,0,0,70.5,423,1006.75,0,0,0
27717.93517540446,0.287792,0.279979,589.7692307692307,590,62,62,590,0.0237764999999999,0.281604,587,62,0.7994080650317895,0.0,0.285287,0.3846153846153846,5,13,13,0,3286.5,0.0,0,0,0,62.0,310,443.1666666666667,0,0,0
1475268.348166234,2.260403,0.08505,615.8990892531876,616,283,62,616,0.0004246330948795,0.091522,62,62,7.449844227653733,24.30019039032552,2.253087,0.1123329385890712,588,5360,5908,0,7089.267415730337,0.0,0,0,0,74.8389694041868,41903,560.8906620319166,0,0,0
15709.193733105183,3.622783,0.68978,1183.3617021276596,1514,71,54,1514,0.0787528478260869,0.68978,60,54,429.8340315790337,5.725279729176182,3.622671,0.4893617021276595,23,47,47,27,12905.0,0.0,65535,3,0,56.21739130434783,1293,813.0142857142857,30,0,0
45395.88132453549,3.688176,0.379996,1398.6694915254238,1514,96,62,1514,0.0315200854700854,0.380536,62,62,381.71890569833977,8.38111302605779,3.603474,0.3050847457627119,36,118,118,0,9815.0,0.0,0,0,0,66.25,2385,1087.1948051948052,0,0,0
20609.99060760152,3.415528,0.751385,577.4491525423729,590,96,62,590,0.0291711452991452,0.751562,62,62,77.80817322952464,6.226725655024029,3.414921,0.2627118644067797,31,118,118,0,3927.3333333333335,0.0,0,0,0,72.74193548387096,2255,472.4429530201342,0,0,0
22128.469511787964,3.384554,0.77554,1297.122807017544,1514,105,54,1514,0.0604310535714285,0.776579,60,54,435.28929965268,12.671171759154715,3.384287,0.2758620689655172,16,57,57,13,34687.0,0.0,65535,5,0,59.9375,959,1025.958904109589,18,0,0
41051.938302299,3.973503,0.962677,1486.6666666666667,1514,113,62,1514,0.0371284205607476,1.407128,62,62,195.7106708042938,11.103392209570767,3.972277,0.3362068965517241,38,108,113,0,9813.666666666666,0.0,0,0,0,67.36842105263158,2560,1122.6216216216217,0,0,0
15116.177622315192,3.942928,0.911184,1247.5106382978724,1514,71,54,1514,0.085714804347826,0.911256,60,54,383.4795826538338,6.48074069840786,3.942863,0.36,17,47,50,30,14653.75,0.0,65535,3,0,57.0,969,935.2647058823528,33,0,0
51255.09667061819,3.76226,0.383504,65.5,79,1467,62,1467,0.0720946078431372,0.386747,62,62,5.5,209.3909346964616,3.647895,2.592592592592593,132,52,54,0,92.0,10687.5,0,0,0,1435.0681818181818,189429,1044.3227513227514,0,0,0
11130.57252515159,3.52264,0.717985,57.53333333333333,71,1514,60,1514,0.2516171428571428,0.719398,54,54,5.327496806401879,475.0640148251793,3.522204,2.2,33,15,5,5,0.0,11766.0,64240,13,0,1162.0,38346,816.8541666666666,18,0,0
94.64058267052064,3.043092,2.017452,72.0,72,0,0,72,1.014364,2.017452,72,72,0.0,0.0,0.0,0.0,0,4,4,0,0.0,0.0,0,0,0,0.0,0,72.0,0,0,0
3638.204948130169,3.266446,2.14646,64.125,67,590,62,590,0.4666351428571428,2.415491,62,62,2.2043990110685496,149.6693559142059,2.994333,2.625,21,8,8,0,0.0,3288.0,0,0,0,541.4761904761905,11371,409.7931034482759,0,0,0
340.86704610758176,2.54058,1.53334,148.4,206,62,62,206,0.635145,1.53334,62,62,70.54530459215553,0.0,0.0,0.4,2,5,5,0,0.0,0.0,0,0,0,62.0,124,123.71428571428572,0,0,0
3020.747377107156,0.135728,0.135728,146.0,146,118,118,146,0.0,0.0,146,118,0.0,0.0,0.0,0.5,1,2,2,0,0.0,0.0,0,0,0,118.0,118,136.66666666666666,0,0,0
194.7126660589272,1.016883,1.016883,66.0,66,0,0,66,0.5084415,1.016883,66,66,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,3,0
178.62133142035648,1.041309,1.041309,62.0,62,0,0,62,0.5206545,1.041309,62,62,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,0,0,0,0.0,0,62.0,0,0,0
103.06289717203336,3.784097,2.009288,66.0,66,60,60,66,0.94602425,2.009288,66,60,0.0,0.0,0.0,0.2,1,5,0,0,0.0,0.0,64240,0,0,60.0,60,65.0,0,5,0
327.66355983242727,1.507644,1.009093,74.8,122,60,60,122,0.376703,1.009093,54,54,24.05327420539665,0.0,0.0,0.4,2,5,1,1,0.0,0.0,64240,0,0,60.0,120,70.57142857142857,1,4,0
517949.340574416,4.73594,0.106394,615.7232767232767,616,183,62,616,0.0012227484455958,0.106808,62,62,12.378534627847309,6.200643869208538,4.722329,0.1723226090788893,696,3925,4335,0,5203.38283062645,0.0,0,0,0,63.01128349788434,43880,533.9699588477366,0,0,0
14573.343889639173,4.821131,0.818791,1165.593220338983,1514,71,54,1514,0.083122948275862,0.819538,60,54,469.6314862052928,6.304877420691129,4.820723,0.4406779661016949,26,59,59,29,10719.666666666666,0.0,65535,6,0,57.30769230769231,1490,826.5882352941177,35,0,0
45428.20209825072,4.739853,0.392194,1374.051948051948,1514,113,62,1514,0.0309708300653594,0.394053,62,62,413.5038873261864,9.773829461727823,4.620962,0.3636363636363636,56,154,154,0,8643.733333333334,0.0,0,0,0,66.41071428571429,3719,1025.347619047619,0,0,0
32589.60395360952,4.668544,2.005172,1514.0,1514,79,62,1514,0.0271689795918367,0.463995,1514,62,0.0,5.9905036572856085,4.665846,0.3333333333333333,33,99,99,0,9568.0,0.0,0,0,0,68.48484848484848,2260,1152.621212121212,0,0,0
23402.82938572924,4.741948,0.714492,57.064516129032256,88,1514,60,1514,0.1580649333333333,0.714652,54,54,7.374478587892723,403.760335914923,4.274036,2.7419354838709675,85,31,6,6,0.0,14945.142857142857,62980,36,0,1284.7764705882353,109206,956.6810344827586,42,0,0
89211.33394042442,4.604471,0.301583,1441.9107142857142,1467,101,62,1467,0.0165034802867383,0.302373,62,62,186.0671227565965,8.721615444613391,4.474677,0.375,105,280,280,0,10332.916666666666,0.0,0,0,0,67.00952380952381,7036,1066.9376623376622,0,0,0
44077.02236656395,4.476414,0.873408,1208.664596273292,1514,105,54,1514,0.0279775875,0.873595,60,54,498.2858934424284,10.669582934679312,4.475604,0.2795031055900621,45,161,161,43,15368.083333333334,0.0,65535,15,0,60.266666666666666,2712,957.8009708737864,58,0,0
68718.24962315513,4.645811,0.752861,69.52564102564102,352,1514,60,1514,0.0610314999999999,0.752861,54,54,38.92719185369948,507.5997445940732,4.188718,3.3461538461538463,261,77,25,25,0.0,19765.266666666663,64240,70,0,1202.6168582375478,313883,941.905604719764,95,3,0
87.25043154261738,3.025773,2.017587,66.0,66,0,0,66,1.008591,2.017587,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.25772759723948,3.02552,2.017815,66.0,66,0,0,66,1.0085066666666669,2.017815,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.27939224449867,3.024769,2.017684,66.0,66,0,0,66,1.0082563333333334,2.017684,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
89.35948495942392,4.364394,2.017876,66.0,66,60,60,66,1.0910985,2.017876,66,60,0.0,0.0,0.0,0.2,1,5,0,0,0.0,0.0,64240,0,0,60.0,60,65.0,0,5,0
87.32353369233009,3.02324,2.017733,66.0,66,0,0,66,1.0077466666666668,2.017733,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.32567116724653,3.023166,2.018395,66.0,66,0,0,66,1.007722,2.018395,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.34540442411091,3.022483,2.018412,66.0,66,0,0,66,1.0074943333333335,2.018412,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.36595613434767,3.021772,2.018434,66.0,66,0,0,66,1.0072573333333334,2.018434,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.38828202581927,3.021,2.018679,66.0,66,0,0,66,1.007,2.018679,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.53417231300762,3.015965,2.017844,66.0,66,0,0,66,1.005321666666667,2.017844,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.55870413117886,3.01512,2.001048,66.0,66,0,0,66,1.00504,2.001048,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.55469681201409,3.015258,2.002753,66.0,66,0,0,66,1.005086,2.002753,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.56541285599569,3.014889,2.002377,66.0,66,0,0,66,1.004963,2.002377,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.61926508677627,3.013036,2.000926,66.0,66,0,0,66,1.0043453333333334,2.000926,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.57909487005452,3.014418,2.002553,66.0,66,0,0,66,1.004806,2.002553,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
20338.599611046546,4.216957,1.80593,573.0551724137931,590,96,62,590,0.0258219652777777,1.805988,62,62,89.88174447843963,7.31357640023309,4.200628,0.2827586206896552,41,145,145,0,3537.0,0.0,0,0,0,65.21951219512195,2674,461.11290322580646,0,0,0
10080.38061063354,4.199147,0.846754,1145.388888888889,1514,71,54,1514,0.1199756285714285,0.894724,60,54,494.80519611132365,6.400744416540359,4.198919,0.5277777777777778,19,36,36,16,9454.5,0.0,65535,5,0,57.63157894736842,1095,769.6181818181818,21,0,0
110.54647489810276,2.930894,1.416221,66.0,66,60,60,66,0.9769646666666666,1.920504,66,60,0.0,0.0,0.0,0.25,1,4,0,0,0.0,0.0,64240,0,0,60.0,60,64.8,0,4,0
87.62319107066578,3.012901,2.003937,66.0,66,0,0,66,1.0043003333333334,2.003937,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
88.34991803090938,3.667236,2.003777,66.0,66,60,60,66,1.0042126666666666,2.003777,66,60,0.0,0.0,0.0,0.25,1,4,0,0,0.0,0.0,64240,0,0,60.0,60,64.8,0,4,0
89.4414629089842,3.622481,2.0042,66.0,66,60,60,66,1.0043003333333334,2.0042,66,60,0.0,0.0,0.0,0.25,1,4,0,0,0.0,0.0,64240,0,0,60.0,60,64.8,0,4,0
87.6308986548657,3.012636,2.003562,66.0,66,0,0,66,1.004212,2.003562,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.64625969586749,3.012108,2.003789,66.0,66,0,0,66,1.004036,2.003789,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.66910756501379,3.011323,2.003703,66.0,66,0,0,66,1.003774333333333,2.003703,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.71011805981232,3.009915,2.00377,66.0,66,0,0,66,1.003305,2.00377,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.69208386286287,3.010534,2.003673,66.0,66,0,0,66,1.0035113333333332,2.003673,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
87.70099806393402,3.010228,2.00364,66.0,66,0,0,66,1.0034093333333332,2.00364,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
92.79046709690132,3.491738,2.003724,66.0,66,60,60,66,1.0029603333333337,2.003724,66,60,0.0,0.0,0.0,0.25,1,4,0,0,0.0,0.0,64240,0,0,60.0,60,64.8,0,4,0
87.71166252804946,3.009862,2.003961,66.0,66,0,0,66,1.0032873333333334,2.003961,66,66,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,4,0
1394.33868508079,0.466888,0.466888,146.0,146,359,359,359,0.0,0.0,146,146,0.0,0.0,0.0,0.5,1,2,2,0,0.0,0.0,0,0,0,359.0,359,217.0,0,0,0
90.05038318939447,1.998881,1.998881,60.0,60,0,0,60,0.9994405,1.998881,60,60,0.0,0.0,0.0,0.0,0,3,3,0,0.0,0.0,65535,0,1,0.0,0,60.0,0,2,0
197.72002843972933,1.001416,1.001416,66.0,66,0,0,66,0.500708,1.001416,66,66,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,3,0
197.9701065139164,1.000151,1.000151,66.0,66,0,0,66,0.5000755,1.000151,66,66,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,3,0
110.69265283952396,2.330778,1.331891,66.0,66,60,60,66,0.4994435,0.998887,66,60,0.0,0.0,0.0,0.3333333333333333,1,3,0,0,0.0,0.0,64240,0,0,60.0,60,64.5,0,3,0
194.3327467363385,1.018871,1.018871,66.0,66,0,0,66,0.5094355,1.018871,66,66,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,64240,0,0,0.0,0,66.0,0,3,0
