flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Label_Name
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.324668,2020.5255830571537,30.800694863676124,18.480416918205677,12.32027794547045,6,4,416,240,122,54,69.33333333333333,24.15689457599125,60,60,60.0,0.0,122,54,65.6,19.26239860453521,371.04,120,80,1,0.0360742222222222,0.160406,0.0,0.0664485236334241,0.322878,0.161315,0.0,0.0645756,0.0787652161010175,0.164262,0.160364,0.001275,0.054754,0.0746795748559582,1,0,2,3,0,1,8,0.6666666666666666,65.6,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,60.0,6,4,416,240,0,Bittorent
0.304591,2153.707758929187,32.830910959286385,19.698546575571832,13.132364383714554,6,4,416,240,122,54,69.33333333333333,24.15689457599125,60,60,60.0,0.0,122,54,65.6,19.26239860453521,371.04,120,80,1,0.0338434444444444,0.151503,0.0,0.0626361033237241,0.303788,0.152099,0.0,0.0607576,0.0740700484476687,0.154047,0.151503,0.000995,0.051349,0.0708199337098437,1,0,2,3,0,1,8,0.6666666666666666,65.6,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,60.0,6,4,416,240,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
4.436093,243.00662767890577,2.705083053939582,1.577965114798089,1.1271179391414925,7,5,482,596,122,54,68.85714285714286,22.395334791160487,356,60,119.2,118.4,356,54,89.83333333333333,82.15618594414477,6749.6388888888905,140,100,1,0.4032811818181818,3.18068,0.0,0.9228490617719788,4.436093,3.181677,0.0,0.7393488333333332,1.1463291375027531,3.3099350000000003,3.18068,0.001829,0.8274837500000001,1.3595267621879268,1,1,2,4,0,2,9,0.7142857142857143,89.83333333333333,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,68.85714285714286,119.2,7,5,482,596,0,Bittorent
8.718545,75.24191249801429,1.1469803734453397,0.6881882240672038,0.4587921493781359,6,4,416,240,122,54,69.33333333333333,24.15689457599125,60,60,60.0,0.0,122,54,65.6,19.26239860453521,371.04,120,80,1,0.968727222222222,8.601052,0.0,2.698658040678604,8.718167,8.604462,0.0,1.7436334000000002,3.430687922395717,8.606382,8.601052,0.000654,2.868794,4.05331883588778,1,0,2,3,0,1,8,0.6666666666666666,65.6,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,69.33333333333333,60.0,6,4,416,240,0,Bittorent
7.047499,46.82512193332698,0.7094715444443482,0.7094715444443482,0.0,5,0,330,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,0,1.76187475,4.022987,0.0,1.4871638784623529,7.047499,4.022987,0.0,1.76187475,1.4871638784623529,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5,0,330,0,0,Bittorent
10.657523,54.04632952703926,0.8444738988599885,0.5629825992399923,0.2814912996199961,6,3,396,180,66,66,66.0,0.0,60,60,60.0,0.0,66,60,64.0,2.8284271247461903,8.0,120,60,0,1.332190375,3.289337,0.0,1.2488896542173908,7.457554,3.805976,0.0,1.4915108,1.3291133979192895,7.517042,3.800434,3.716608,3.758521,0.041913,0,0,0,6,3,0,3,0.5,64.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,6,3,396,180,0,Bittorent
0.438712,2438.957676106421,27.35279636754864,13.67639818377432,13.67639818377432,6,6,416,654,122,54,69.33333333333333,24.15689457599125,354,60,109.0,109.5673308974897,354,54,89.16666666666667,81.77798535601673,6687.638888888886,120,120,1,0.039882909090909,0.148395,0.0,0.0646074042526432,0.438712,0.148861,0.0,0.0877424,0.0713480735874487,0.294547,0.148395,0.0,0.0589094,0.0711406457676622,1,2,2,3,1,3,10,1.0,89.16666666666667,64240,65535,0.0,0.0,324.0,5.0,0.0,1105.7341187230818,69.33333333333333,109.0,6,6,416,654,0,Bittorent
7.042238,46.86010327966763,0.7100015648434489,0.7100015648434489,0.0,5,0,330,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,0,1.7605595,4.021585,0.0,1.4871172274159323,7.042238,4.021585,0.0,1.7605595,1.4871172274159323,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5,0,330,0,0,Bittorent
7.041566,46.86457529475688,0.7100693226478314,0.7100693226478314,0.0,5,0,330,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,0,1.7603915,4.0217,0.0,1.487223324381463,7.041566,4.0217,0.0,1.7603915,1.487223324381463,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5,0,330,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
1.00506,934.2725807414482,8.954689272282252,5.969792848188168,2.984896424094084,6,3,452,487,130,62,75.33333333333333,24.59448899426229,363,62,162.33333333333334,141.89276075810054,363,62,104.33333333333331,93.78936210703452,8796.444444444445,120,60,6,0.1256324999999999,0.347053,0.0,0.1611908365819844,1.00506,0.347917,0.0,0.2010119999999999,0.1636779429330659,0.678766,0.347535,0.331231,0.339383,0.0081519999999999,0,0,0,0,0,0,0,0.5,104.33333333333331,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.33333333333333,162.33333333333334,6,3,452,487,0,Bittorent
2.063594,550.980473872283,5.815097349575546,2.907548674787773,2.907548674787773,6,6,452,685,130,62,75.33333333333333,24.59448899426229,365,62,114.16666666666669,112.19836104962594,365,62,94.75,83.50860734080051,6973.6875,120,120,6,0.1875994545454545,0.557563,0.0,0.2154585820292757,1.00103,0.344304,0.0,0.200206,0.1629584392659674,1.734753,0.558345,0.0,0.3469506,0.195160164357996,0,0,0,0,0,0,0,1.0,94.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.33333333333333,114.16666666666669,6,6,452,685,0,Bittorent
7.041209,46.86695139996554,0.7101053242419022,0.7101053242419022,0.0,5,0,330,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,0,1.76030225,4.023025,0.0,1.487955142116585,7.041209,4.023025,0.0,1.76030225,1.487955142116585,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5,0,330,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,292,0,146,146,146.0,0.0,0,0,0.0,0.0,146,146,146.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,146.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,2,0,292,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
7.722456,24.085601782645316,0.3884774481071825,0.2589849654047883,0.1294924827023941,2,1,124,62,62,62,62.0,0.0,62,62,62.0,0.0,62,62,62.0,0.0,0.0,40,20,2,3.861228,7.722456,0.0,3.861228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,2,1,124,62,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
1.912442,1143.0412007266102,8.36626679397336,4.18313339698668,4.18313339698668,8,8,900,1286,302,62,112.5,78.22243923581007,552,62,160.75,175.4414075980924,552,62,136.625,137.95373998192292,19031.234375,160,160,8,0.1274961333333333,0.98064,0.0,0.2583224916208076,0.931802,0.313716,0.0,0.1331145714285714,0.1533341603984645,1.604352,0.982325,0.0,0.2291931428571428,0.3359260673989478,0,0,0,0,0,0,0,1.0,136.625,0,0,410.0,4.0,375.0,4.0,309433.9622641509,284090.90909090906,112.5,160.75,8,8,900,1286,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.924796,1142.9547705656166,11.894515114684753,5.40659777940216,6.487917335282592,5,6,384,673,130,62,76.8,26.70131082924582,363,62,112.16666666666669,112.17607687123945,363,62,96.0909090909091,86.59041994612497,7497.900826446276,100,120,5,0.0924796,0.678952,0.0,0.1987474304554401,0.1644,0.081908,0.0,0.0411,0.0405592057861097,0.844087,0.678952,0.0,0.1688174,0.2576320190283808,0,0,0,0,0,0,0,1.2,96.0909090909091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,112.16666666666669,5,6,384,673,0,Bittorent
1.146471,486.7109591084293,7.850176759813375,3.488967448805945,4.36120931100743,4,5,248,310,62,62,62.0,0.0,62,62,62.0,0.0,62,62,62.0,0.0,0.0,80,100,4,0.143308875,0.84382,0.0,0.2722890898555419,0.995419,0.84382,0.0,0.3318063333333333,0.3673001137492639,0.995219,0.994233,0.0,0.24880475,0.430373389045707,0,0,0,0,0,0,0,1.25,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,4,5,248,310,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.992981,374.6295246334018,6.042411687635513,4.028274458423676,2.014137229211838,4,2,248,124,62,62,62.0,0.0,62,62,62.0,0.0,62,62,62.0,0.0,0.0,80,40,4,0.1985962,0.829117,0.0,0.3215298169267665,0.992981,0.829117,0.0,0.3309936666666667,0.3585228900477935,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,4,2,248,124,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.836757,1196.285181958442,11.950900918665754,7.170540551199452,4.780360367466302,6,4,452,549,130,62,75.33333333333333,24.59448899426229,363,62,137.25,130.336823269558,363,62,100.1,89.87819535348937,8078.089999999999,120,80,6,0.092973,0.28264,0.0,0.1306282438516945,0.8367570000000001,0.283424,0.0,0.1673514,0.1363619103908419,0.561658,0.283629,0.0,0.1872193333333333,0.1324037992413947,0,0,0,0,0,0,0,0.6666666666666666,100.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.33333333333333,137.25,6,4,452,549,0,Bittorent
2.548438,672.5688441311894,5.101163928649628,3.139177802245925,1.961986126403703,8,5,588,1126,130,62,73.5,21.534855467358028,334,62,225.2,133.25224200740487,334,62,131.84615384615384,112.07816376484496,12561.514792899408,160,100,8,0.2123698333333332,1.00269,0.0,0.3317061440474167,2.548438,1.003505,0.0,0.3640625714285714,0.3658285690506873,2.403046,1.530842,0.0,0.6007615,0.6041741528820561,0,0,0,0,0,0,0,0.625,131.84615384615384,0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,225.2,8,5,588,1126,0,Bittorent
7.036854,46.89595663061931,0.7105447974336259,0.7105447974336259,0.0,5,0,330,0,66,66,66.0,0.0,0,0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,0,1.7592135,4.012536,0.0,1.4830470208333753,7.036854,4.012536,0.0,1.7592135,1.4830470208333753,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5,0,330,0,0,Bittorent
2.569375,224.1790318657261,2.3351982486013134,1.9459985405010949,0.3891997081002189,5,1,514,62,130,62,102.8,33.31306050185122,62,62,62.0,0.0,130,62,96.0,34.0,1156.0,100,20,5,0.513875,1.535787,0.0,0.6101008786635207,2.569375,1.535787,0.0,0.64234375,0.6187441009890013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.2,96.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102.8,62.0,5,1,514,62,0,Bittorent
1.316047,858.6319485550289,8.358364100978157,5.318958973349736,3.0394051276284206,7,4,582,548,130,62,83.14285714285714,29.739000710604017,362,62,137.0,129.9038105676658,362,62,102.72727272727272,85.85091825536438,7370.380165289255,140,80,7,0.1316047,0.892382,0.0,0.2612098785291437,1.316047,0.892382,0.0,0.2193411666666666,0.3074928259468918,1.173599,1.033033,0.0,0.3911996666666666,0.4574583557894157,0,0,0,0,0,0,0,0.5714285714285714,102.72727272727272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,83.14285714285714,137.0,7,4,582,548,0,Bittorent
1.445519,514.6940303102208,8.301516617906787,2.767172205968929,5.534344411937858,4,8,248,496,62,62,62.0,0.0,62,62,62.0,0.0,62,62,62.0,0.0,0.0,80,160,4,0.1314108181818181,0.425749,0.0,0.182966262972573,1.033609,0.607715,0.0,0.3445363333333333,0.2546810852161756,1.01977,0.606612,0.0,0.1456814285714285,0.235785778698048,0,0,0,0,0,0,0,2.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,4,8,248,496,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
1.756126,599.6152895635051,6.263787450331012,2.847176113786824,3.4166113365441886,5,6,384,669,130,62,76.8,26.70131082924582,359,62,111.5,110.68536488623958,359,62,95.72727272727272,85.46992124728165,7305.107438016526,100,120,5,0.1756126,0.73456,0.0,0.2397463316058037,0.685474,0.344977,0.0,0.1713685,0.1708397414077005,1.417573,0.73456,0.0,0.2835146,0.2721342992138991,0,0,0,0,0,0,0,1.2,95.72727272727272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,111.5,5,6,384,669,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
1.246225,502.3169973319425,7.2218098657947,4.012116592108167,3.2096932736865336,5,4,378,248,130,62,75.6,27.2,62,62,62.0,0.0,130,62,69.55555555555556,21.370338275860103,456.6913580246914,100,80,5,0.155778125,0.597893,0.0,0.1945667052166412,1.030893,0.597893,0.0,0.25772325,0.2153800324639856,1.027367,0.813962,0.0,0.3424556666666666,0.3446003388335859,0,0,0,0,0,0,0,0.8,69.55555555555556,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,62.0,5,4,378,248,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
2.034874,519.9339123700042,5.405740109707039,2.9485855143856576,2.457154595321381,6,5,452,606,130,62,75.33333333333333,24.59448899426229,358,62,121.2,118.4,358,62,96.1818181818182,84.99178375457902,7223.603305785123,120,100,6,0.2034874,0.530443,0.0,0.2438884695864894,1.504431,0.52993,0.0,0.3008862,0.2460525320889017,1.542707,0.557131,0.0,0.38567675,0.2243532062890733,0,0,0,0,0,0,0,0.8333333333333334,96.1818181818182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.33333333333333,121.2,6,5,452,606,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
0.0,0.0,0.0,0.0,0.0,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,62,62,62.0,0.0,0.0,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2,0,124,0,0,Bittorent
